coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
freddo cappuccino,regular,Decaffeine,medium,honey,fresh,caramel syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,fresh,hazelnut syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,fresh,vanilla syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,fresh,cinnamon powder,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium,honey,fresh,chocolate powder,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,chocolate syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,strawberry syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,caramel syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,hazelnut syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,vanilla syrup,3.0
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,cinnamon powder,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium,honey,evapore,chocolate powder,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium,honey,almond,,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,almond,chocolate syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,almond,strawberry syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,almond,caramel syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,almond,hazelnut syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,almond,vanilla syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,almond,cinnamon powder,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,almond,chocolate powder,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,chocolate syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,strawberry syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,caramel syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,hazelnut syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,vanilla syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,cinnamon powder,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,coconut,chocolate powder,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,oat,,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,oat,chocolate syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,oat,strawberry syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,oat,caramel syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,oat,hazelnut syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,oat,vanilla syrup,3.4
freddo cappuccino,regular,Decaffeine,medium,honey,oat,cinnamon powder,3.1
freddo cappuccino,regular,Decaffeine,medium,honey,oat,chocolate powder,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,fresh,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,evapore,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,almond,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,coconut,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,white,oat,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,fresh,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,evapore,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,almond,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,coconut,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,brown,oat,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,fresh,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,evapore,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,almond,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,coconut,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,caramel syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,hazelnut syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,vanilla syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,cinnamon powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,saccharin,oat,chocolate powder,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,fresh,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,chocolate syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,strawberry syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,caramel syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,hazelnut syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,vanilla syrup,2.6999999999999997
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,cinnamon powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,evapore,chocolate powder,2.4
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,almond,,2.8
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,almond,chocolate syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,almond,strawberry syrup,3.1
freddo cappuccino,regular,Decaffeine,medium-to-sweet,stevia,almond,caramel syrup,3.1
