tee_type,variety,sugar,sugar_type,milk,extra,cost
tee,green with pergamot,,honey,almond,hazelnut syrup,2.8
tee,green with pergamot,,honey,almond,vanilla syrup,2.8
tee,green with pergamot,,honey,almond,cinnamon powder,2.5
tee,green with pergamot,,honey,almond,chocolate powder,2.5
tee,green with pergamot,,honey,coconut,,2.5
tee,green with pergamot,,honey,coconut,chocolate syrup,2.8
tee,green with pergamot,,honey,coconut,strawberry syrup,2.8
tee,green with pergamot,,honey,coconut,caramel syrup,2.8
tee,green with pergamot,,honey,coconut,hazelnut syrup,2.8
tee,green with pergamot,,honey,coconut,vanilla syrup,2.8
tee,green with pergamot,,honey,coconut,cinnamon powder,2.5
tee,green with pergamot,,honey,coconut,chocolate powder,2.5
tee,green with pergamot,,honey,oat,,2.5
tee,green with pergamot,,honey,oat,chocolate syrup,2.8
tee,green with pergamot,,honey,oat,strawberry syrup,2.8
tee,green with pergamot,,honey,oat,caramel syrup,2.8
tee,green with pergamot,,honey,oat,hazelnut syrup,2.8
tee,green with pergamot,,honey,oat,vanilla syrup,2.8
tee,green with pergamot,,honey,oat,cinnamon powder,2.5
tee,green with pergamot,,honey,oat,chocolate powder,2.5
tee,green with pergamot,little,,,,1.8
tee,green with pergamot,little,,,chocolate syrup,2.1
tee,green with pergamot,little,,,strawberry syrup,2.1
tee,green with pergamot,little,,,caramel syrup,2.1
tee,green with pergamot,little,,,hazelnut syrup,2.1
tee,green with pergamot,little,,,vanilla syrup,2.1
tee,green with pergamot,little,,,cinnamon powder,1.8
tee,green with pergamot,little,,,chocolate powder,1.8
tee,green with pergamot,little,,fresh,,1.8
tee,green with pergamot,little,,fresh,chocolate syrup,2.1
tee,green with pergamot,little,,fresh,strawberry syrup,2.1
tee,green with pergamot,little,,fresh,caramel syrup,2.1
tee,green with pergamot,little,,fresh,hazelnut syrup,2.1
tee,green with pergamot,little,,fresh,vanilla syrup,2.1
tee,green with pergamot,little,,fresh,cinnamon powder,1.8
tee,green with pergamot,little,,fresh,chocolate powder,1.8
tee,green with pergamot,little,,evapore,,1.8
tee,green with pergamot,little,,evapore,chocolate syrup,2.1
tee,green with pergamot,little,,evapore,strawberry syrup,2.1
tee,green with pergamot,little,,evapore,caramel syrup,2.1
tee,green with pergamot,little,,evapore,hazelnut syrup,2.1
tee,green with pergamot,little,,evapore,vanilla syrup,2.1
tee,green with pergamot,little,,evapore,cinnamon powder,1.8
tee,green with pergamot,little,,evapore,chocolate powder,1.8
tee,green with pergamot,little,,almond,,2.2
tee,green with pergamot,little,,almond,chocolate syrup,2.5
tee,green with pergamot,little,,almond,strawberry syrup,2.5
tee,green with pergamot,little,,almond,caramel syrup,2.5
tee,green with pergamot,little,,almond,hazelnut syrup,2.5
tee,green with pergamot,little,,almond,vanilla syrup,2.5
tee,green with pergamot,little,,almond,cinnamon powder,2.2
tee,green with pergamot,little,,almond,chocolate powder,2.2
tee,green with pergamot,little,,coconut,,2.2
tee,green with pergamot,little,,coconut,chocolate syrup,2.5
tee,green with pergamot,little,,coconut,strawberry syrup,2.5
tee,green with pergamot,little,,coconut,caramel syrup,2.5
tee,green with pergamot,little,,coconut,hazelnut syrup,2.5
tee,green with pergamot,little,,coconut,vanilla syrup,2.5
tee,green with pergamot,little,,coconut,cinnamon powder,2.2
tee,green with pergamot,little,,coconut,chocolate powder,2.2
tee,green with pergamot,little,,oat,,2.2
tee,green with pergamot,little,,oat,chocolate syrup,2.5
tee,green with pergamot,little,,oat,strawberry syrup,2.5
tee,green with pergamot,little,,oat,caramel syrup,2.5
tee,green with pergamot,little,,oat,hazelnut syrup,2.5
tee,green with pergamot,little,,oat,vanilla syrup,2.5
tee,green with pergamot,little,,oat,cinnamon powder,2.2
tee,green with pergamot,little,,oat,chocolate powder,2.2
tee,green with pergamot,little,white,,,1.8
tee,green with pergamot,little,white,,chocolate syrup,2.1
tee,green with pergamot,little,white,,strawberry syrup,2.1
tee,green with pergamot,little,white,,caramel syrup,2.1
tee,green with pergamot,little,white,,hazelnut syrup,2.1
tee,green with pergamot,little,white,,vanilla syrup,2.1
tee,green with pergamot,little,white,,cinnamon powder,1.8
tee,green with pergamot,little,white,,chocolate powder,1.8
tee,green with pergamot,little,white,fresh,,1.8
tee,green with pergamot,little,white,fresh,chocolate syrup,2.1
tee,green with pergamot,little,white,fresh,strawberry syrup,2.1
tee,green with pergamot,little,white,fresh,caramel syrup,2.1
tee,green with pergamot,little,white,fresh,hazelnut syrup,2.1
tee,green with pergamot,little,white,fresh,vanilla syrup,2.1
tee,green with pergamot,little,white,fresh,cinnamon powder,1.8
tee,green with pergamot,little,white,fresh,chocolate powder,1.8
tee,green with pergamot,little,white,evapore,,1.8
tee,green with pergamot,little,white,evapore,chocolate syrup,2.1
tee,green with pergamot,little,white,evapore,strawberry syrup,2.1
tee,green with pergamot,little,white,evapore,caramel syrup,2.1
tee,green with pergamot,little,white,evapore,hazelnut syrup,2.1
tee,green with pergamot,little,white,evapore,vanilla syrup,2.1
tee,green with pergamot,little,white,evapore,cinnamon powder,1.8
tee,green with pergamot,little,white,evapore,chocolate powder,1.8
tee,green with pergamot,little,white,almond,,2.2
tee,green with pergamot,little,white,almond,chocolate syrup,2.5
tee,green with pergamot,little,white,almond,strawberry syrup,2.5
tee,green with pergamot,little,white,almond,caramel syrup,2.5
tee,green with pergamot,little,white,almond,hazelnut syrup,2.5
tee,green with pergamot,little,white,almond,vanilla syrup,2.5
tee,green with pergamot,little,white,almond,cinnamon powder,2.2
tee,green with pergamot,little,white,almond,chocolate powder,2.2
tee,green with pergamot,little,white,coconut,,2.2
tee,green with pergamot,little,white,coconut,chocolate syrup,2.5
tee,green with pergamot,little,white,coconut,strawberry syrup,2.5
tee,green with pergamot,little,white,coconut,caramel syrup,2.5
tee,green with pergamot,little,white,coconut,hazelnut syrup,2.5
tee,green with pergamot,little,white,coconut,vanilla syrup,2.5
tee,green with pergamot,little,white,coconut,cinnamon powder,2.2
tee,green with pergamot,little,white,coconut,chocolate powder,2.2
tee,green with pergamot,little,white,oat,,2.2
tee,green with pergamot,little,white,oat,chocolate syrup,2.5
tee,green with pergamot,little,white,oat,strawberry syrup,2.5
tee,green with pergamot,little,white,oat,caramel syrup,2.5
tee,green with pergamot,little,white,oat,hazelnut syrup,2.5
tee,green with pergamot,little,white,oat,vanilla syrup,2.5
tee,green with pergamot,little,white,oat,cinnamon powder,2.2
tee,green with pergamot,little,white,oat,chocolate powder,2.2
tee,green with pergamot,little,brown,,,1.8
tee,green with pergamot,little,brown,,chocolate syrup,2.1
tee,green with pergamot,little,brown,,strawberry syrup,2.1
tee,green with pergamot,little,brown,,caramel syrup,2.1
tee,green with pergamot,little,brown,,hazelnut syrup,2.1
tee,green with pergamot,little,brown,,vanilla syrup,2.1
tee,green with pergamot,little,brown,,cinnamon powder,1.8
tee,green with pergamot,little,brown,,chocolate powder,1.8
tee,green with pergamot,little,brown,fresh,,1.8
tee,green with pergamot,little,brown,fresh,chocolate syrup,2.1
tee,green with pergamot,little,brown,fresh,strawberry syrup,2.1
tee,green with pergamot,little,brown,fresh,caramel syrup,2.1
tee,green with pergamot,little,brown,fresh,hazelnut syrup,2.1
tee,green with pergamot,little,brown,fresh,vanilla syrup,2.1
tee,green with pergamot,little,brown,fresh,cinnamon powder,1.8
tee,green with pergamot,little,brown,fresh,chocolate powder,1.8
tee,green with pergamot,little,brown,evapore,,1.8
tee,green with pergamot,little,brown,evapore,chocolate syrup,2.1
tee,green with pergamot,little,brown,evapore,strawberry syrup,2.1
tee,green with pergamot,little,brown,evapore,caramel syrup,2.1
tee,green with pergamot,little,brown,evapore,hazelnut syrup,2.1
tee,green with pergamot,little,brown,evapore,vanilla syrup,2.1
tee,green with pergamot,little,brown,evapore,cinnamon powder,1.8
tee,green with pergamot,little,brown,evapore,chocolate powder,1.8
tee,green with pergamot,little,brown,almond,,2.2
tee,green with pergamot,little,brown,almond,chocolate syrup,2.5
tee,green with pergamot,little,brown,almond,strawberry syrup,2.5
tee,green with pergamot,little,brown,almond,caramel syrup,2.5
tee,green with pergamot,little,brown,almond,hazelnut syrup,2.5
tee,green with pergamot,little,brown,almond,vanilla syrup,2.5
tee,green with pergamot,little,brown,almond,cinnamon powder,2.2
tee,green with pergamot,little,brown,almond,chocolate powder,2.2
tee,green with pergamot,little,brown,coconut,,2.2
tee,green with pergamot,little,brown,coconut,chocolate syrup,2.5
tee,green with pergamot,little,brown,coconut,strawberry syrup,2.5
tee,green with pergamot,little,brown,coconut,caramel syrup,2.5
tee,green with pergamot,little,brown,coconut,hazelnut syrup,2.5
tee,green with pergamot,little,brown,coconut,vanilla syrup,2.5
tee,green with pergamot,little,brown,coconut,cinnamon powder,2.2
tee,green with pergamot,little,brown,coconut,chocolate powder,2.2
tee,green with pergamot,little,brown,oat,,2.2
tee,green with pergamot,little,brown,oat,chocolate syrup,2.5
tee,green with pergamot,little,brown,oat,strawberry syrup,2.5
tee,green with pergamot,little,brown,oat,caramel syrup,2.5
tee,green with pergamot,little,brown,oat,hazelnut syrup,2.5
tee,green with pergamot,little,brown,oat,vanilla syrup,2.5
tee,green with pergamot,little,brown,oat,cinnamon powder,2.2
tee,green with pergamot,little,brown,oat,chocolate powder,2.2
tee,green with pergamot,little,saccharin,,,1.8
tee,green with pergamot,little,saccharin,,chocolate syrup,2.1
tee,green with pergamot,little,saccharin,,strawberry syrup,2.1
tee,green with pergamot,little,saccharin,,caramel syrup,2.1
tee,green with pergamot,little,saccharin,,hazelnut syrup,2.1
tee,green with pergamot,little,saccharin,,vanilla syrup,2.1
tee,green with pergamot,little,saccharin,,cinnamon powder,1.8
tee,green with pergamot,little,saccharin,,chocolate powder,1.8
tee,green with pergamot,little,saccharin,fresh,,1.8
tee,green with pergamot,little,saccharin,fresh,chocolate syrup,2.1
tee,green with pergamot,little,saccharin,fresh,strawberry syrup,2.1
tee,green with pergamot,little,saccharin,fresh,caramel syrup,2.1
tee,green with pergamot,little,saccharin,fresh,hazelnut syrup,2.1
tee,green with pergamot,little,saccharin,fresh,vanilla syrup,2.1
tee,green with pergamot,little,saccharin,fresh,cinnamon powder,1.8
tee,green with pergamot,little,saccharin,fresh,chocolate powder,1.8
tee,green with pergamot,little,saccharin,evapore,,1.8
tee,green with pergamot,little,saccharin,evapore,chocolate syrup,2.1
tee,green with pergamot,little,saccharin,evapore,strawberry syrup,2.1
tee,green with pergamot,little,saccharin,evapore,caramel syrup,2.1
tee,green with pergamot,little,saccharin,evapore,hazelnut syrup,2.1
tee,green with pergamot,little,saccharin,evapore,vanilla syrup,2.1
tee,green with pergamot,little,saccharin,evapore,cinnamon powder,1.8
tee,green with pergamot,little,saccharin,evapore,chocolate powder,1.8
tee,green with pergamot,little,saccharin,almond,,2.2
tee,green with pergamot,little,saccharin,almond,chocolate syrup,2.5
tee,green with pergamot,little,saccharin,almond,strawberry syrup,2.5
tee,green with pergamot,little,saccharin,almond,caramel syrup,2.5
tee,green with pergamot,little,saccharin,almond,hazelnut syrup,2.5
tee,green with pergamot,little,saccharin,almond,vanilla syrup,2.5
tee,green with pergamot,little,saccharin,almond,cinnamon powder,2.2
tee,green with pergamot,little,saccharin,almond,chocolate powder,2.2
tee,green with pergamot,little,saccharin,coconut,,2.2
tee,green with pergamot,little,saccharin,coconut,chocolate syrup,2.5
tee,green with pergamot,little,saccharin,coconut,strawberry syrup,2.5
tee,green with pergamot,little,saccharin,coconut,caramel syrup,2.5
tee,green with pergamot,little,saccharin,coconut,hazelnut syrup,2.5
tee,green with pergamot,little,saccharin,coconut,vanilla syrup,2.5
tee,green with pergamot,little,saccharin,coconut,cinnamon powder,2.2
tee,green with pergamot,little,saccharin,coconut,chocolate powder,2.2
tee,green with pergamot,little,saccharin,oat,,2.2
tee,green with pergamot,little,saccharin,oat,chocolate syrup,2.5
tee,green with pergamot,little,saccharin,oat,strawberry syrup,2.5
tee,green with pergamot,little,saccharin,oat,caramel syrup,2.5
tee,green with pergamot,little,saccharin,oat,hazelnut syrup,2.5
tee,green with pergamot,little,saccharin,oat,vanilla syrup,2.5
tee,green with pergamot,little,saccharin,oat,cinnamon powder,2.2
tee,green with pergamot,little,saccharin,oat,chocolate powder,2.2
tee,green with pergamot,little,stevia,,,1.8
tee,green with pergamot,little,stevia,,chocolate syrup,2.1
tee,green with pergamot,little,stevia,,strawberry syrup,2.1
tee,green with pergamot,little,stevia,,caramel syrup,2.1
tee,green with pergamot,little,stevia,,hazelnut syrup,2.1
tee,green with pergamot,little,stevia,,vanilla syrup,2.1
tee,green with pergamot,little,stevia,,cinnamon powder,1.8
tee,green with pergamot,little,stevia,,chocolate powder,1.8
tee,green with pergamot,little,stevia,fresh,,1.8
tee,green with pergamot,little,stevia,fresh,chocolate syrup,2.1
tee,green with pergamot,little,stevia,fresh,strawberry syrup,2.1
tee,green with pergamot,little,stevia,fresh,caramel syrup,2.1
tee,green with pergamot,little,stevia,fresh,hazelnut syrup,2.1
tee,green with pergamot,little,stevia,fresh,vanilla syrup,2.1
tee,green with pergamot,little,stevia,fresh,cinnamon powder,1.8
tee,green with pergamot,little,stevia,fresh,chocolate powder,1.8
tee,green with pergamot,little,stevia,evapore,,1.8
tee,green with pergamot,little,stevia,evapore,chocolate syrup,2.1
tee,green with pergamot,little,stevia,evapore,strawberry syrup,2.1
tee,green with pergamot,little,stevia,evapore,caramel syrup,2.1
tee,green with pergamot,little,stevia,evapore,hazelnut syrup,2.1
tee,green with pergamot,little,stevia,evapore,vanilla syrup,2.1
tee,green with pergamot,little,stevia,evapore,cinnamon powder,1.8
tee,green with pergamot,little,stevia,evapore,chocolate powder,1.8
tee,green with pergamot,little,stevia,almond,,2.2
tee,green with pergamot,little,stevia,almond,chocolate syrup,2.5
tee,green with pergamot,little,stevia,almond,strawberry syrup,2.5
tee,green with pergamot,little,stevia,almond,caramel syrup,2.5
tee,green with pergamot,little,stevia,almond,hazelnut syrup,2.5
tee,green with pergamot,little,stevia,almond,vanilla syrup,2.5
tee,green with pergamot,little,stevia,almond,cinnamon powder,2.2
tee,green with pergamot,little,stevia,almond,chocolate powder,2.2
tee,green with pergamot,little,stevia,coconut,,2.2
tee,green with pergamot,little,stevia,coconut,chocolate syrup,2.5
tee,green with pergamot,little,stevia,coconut,strawberry syrup,2.5
tee,green with pergamot,little,stevia,coconut,caramel syrup,2.5
tee,green with pergamot,little,stevia,coconut,hazelnut syrup,2.5
tee,green with pergamot,little,stevia,coconut,vanilla syrup,2.5
tee,green with pergamot,little,stevia,coconut,cinnamon powder,2.2
tee,green with pergamot,little,stevia,coconut,chocolate powder,2.2
tee,green with pergamot,little,stevia,oat,,2.2
tee,green with pergamot,little,stevia,oat,chocolate syrup,2.5
tee,green with pergamot,little,stevia,oat,strawberry syrup,2.5
tee,green with pergamot,little,stevia,oat,caramel syrup,2.5
tee,green with pergamot,little,stevia,oat,hazelnut syrup,2.5
tee,green with pergamot,little,stevia,oat,vanilla syrup,2.5
tee,green with pergamot,little,stevia,oat,cinnamon powder,2.2
tee,green with pergamot,little,stevia,oat,chocolate powder,2.2
tee,green with pergamot,little,honey,,,2.1
tee,green with pergamot,little,honey,,chocolate syrup,2.4
tee,green with pergamot,little,honey,,strawberry syrup,2.4
tee,green with pergamot,little,honey,,caramel syrup,2.4
tee,green with pergamot,little,honey,,hazelnut syrup,2.4
tee,green with pergamot,little,honey,,vanilla syrup,2.4
tee,green with pergamot,little,honey,,cinnamon powder,2.1
tee,green with pergamot,little,honey,,chocolate powder,2.1
tee,green with pergamot,little,honey,fresh,,2.1
tee,green with pergamot,little,honey,fresh,chocolate syrup,2.4
tee,green with pergamot,little,honey,fresh,strawberry syrup,2.4
tee,green with pergamot,little,honey,fresh,caramel syrup,2.4
tee,green with pergamot,little,honey,fresh,hazelnut syrup,2.4
tee,green with pergamot,little,honey,fresh,vanilla syrup,2.4
tee,green with pergamot,little,honey,fresh,cinnamon powder,2.1
tee,green with pergamot,little,honey,fresh,chocolate powder,2.1
tee,green with pergamot,little,honey,evapore,,2.1
tee,green with pergamot,little,honey,evapore,chocolate syrup,2.4
tee,green with pergamot,little,honey,evapore,strawberry syrup,2.4
tee,green with pergamot,little,honey,evapore,caramel syrup,2.4
tee,green with pergamot,little,honey,evapore,hazelnut syrup,2.4
tee,green with pergamot,little,honey,evapore,vanilla syrup,2.4
tee,green with pergamot,little,honey,evapore,cinnamon powder,2.1
tee,green with pergamot,little,honey,evapore,chocolate powder,2.1
tee,green with pergamot,little,honey,almond,,2.5
tee,green with pergamot,little,honey,almond,chocolate syrup,2.8
tee,green with pergamot,little,honey,almond,strawberry syrup,2.8
tee,green with pergamot,little,honey,almond,caramel syrup,2.8
tee,green with pergamot,little,honey,almond,hazelnut syrup,2.8
tee,green with pergamot,little,honey,almond,vanilla syrup,2.8
tee,green with pergamot,little,honey,almond,cinnamon powder,2.5
tee,green with pergamot,little,honey,almond,chocolate powder,2.5
tee,green with pergamot,little,honey,coconut,,2.5
tee,green with pergamot,little,honey,coconut,chocolate syrup,2.8
tee,green with pergamot,little,honey,coconut,strawberry syrup,2.8
tee,green with pergamot,little,honey,coconut,caramel syrup,2.8
tee,green with pergamot,little,honey,coconut,hazelnut syrup,2.8
tee,green with pergamot,little,honey,coconut,vanilla syrup,2.8
tee,green with pergamot,little,honey,coconut,cinnamon powder,2.5
tee,green with pergamot,little,honey,coconut,chocolate powder,2.5
tee,green with pergamot,little,honey,oat,,2.5
tee,green with pergamot,little,honey,oat,chocolate syrup,2.8
tee,green with pergamot,little,honey,oat,strawberry syrup,2.8
tee,green with pergamot,little,honey,oat,caramel syrup,2.8
tee,green with pergamot,little,honey,oat,hazelnut syrup,2.8
tee,green with pergamot,little,honey,oat,vanilla syrup,2.8
tee,green with pergamot,little,honey,oat,cinnamon powder,2.5
tee,green with pergamot,little,honey,oat,chocolate powder,2.5
