coffee_type,size,variety,sugar,sugar_type,milk,extra,cost
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,evapore,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,evapore,vanilla syrup,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,evapore,cinnamon powder,3.0
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,evapore,chocolate powder,3.0
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,chocolate syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,strawberry syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,caramel syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,vanilla syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,cinnamon powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,almond,chocolate powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,chocolate syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,strawberry syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,caramel syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,vanilla syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,cinnamon powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,coconut,chocolate powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,chocolate syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,strawberry syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,caramel syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,vanilla syrup,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,cinnamon powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,stevia,oat,chocolate powder,3.4
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,chocolate syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,strawberry syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,caramel syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,hazelnut syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,vanilla syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,cinnamon powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,,chocolate powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,chocolate syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,strawberry syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,caramel syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,hazelnut syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,vanilla syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,cinnamon powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,fresh,chocolate powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,chocolate syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,strawberry syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,caramel syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,hazelnut syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,vanilla syrup,3.6
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,cinnamon powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,evapore,chocolate powder,3.3
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,chocolate syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,strawberry syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,caramel syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,hazelnut syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,vanilla syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,cinnamon powder,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,almond,chocolate powder,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,chocolate syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,strawberry syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,caramel syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,hazelnut syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,vanilla syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,cinnamon powder,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,coconut,chocolate powder,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,chocolate syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,strawberry syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,caramel syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,hazelnut syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,vanilla syrup,4.0
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,cinnamon powder,3.7
espresso,quadruple,Decaffeine,medium-to-sweet,honey,oat,chocolate powder,3.7
espresso,quadruple,Decaffeine,sweet,white,,,3.0
espresso,quadruple,Decaffeine,sweet,white,,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,white,,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,white,fresh,,3.0
espresso,quadruple,Decaffeine,sweet,white,fresh,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,fresh,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,fresh,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,fresh,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,fresh,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,fresh,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,white,fresh,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,white,evapore,,3.0
espresso,quadruple,Decaffeine,sweet,white,evapore,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,evapore,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,evapore,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,evapore,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,evapore,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,white,evapore,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,white,evapore,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,white,almond,,3.4
espresso,quadruple,Decaffeine,sweet,white,almond,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,almond,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,almond,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,almond,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,almond,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,almond,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,white,almond,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,white,coconut,,3.4
espresso,quadruple,Decaffeine,sweet,white,coconut,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,coconut,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,coconut,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,coconut,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,coconut,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,coconut,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,white,coconut,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,white,oat,,3.4
espresso,quadruple,Decaffeine,sweet,white,oat,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,oat,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,oat,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,oat,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,oat,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,white,oat,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,white,oat,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,,,3.0
espresso,quadruple,Decaffeine,sweet,brown,,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,fresh,,3.0
espresso,quadruple,Decaffeine,sweet,brown,fresh,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,fresh,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,fresh,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,fresh,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,fresh,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,fresh,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,fresh,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,evapore,,3.0
espresso,quadruple,Decaffeine,sweet,brown,evapore,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,evapore,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,evapore,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,evapore,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,evapore,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,brown,evapore,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,evapore,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,brown,almond,,3.4
espresso,quadruple,Decaffeine,sweet,brown,almond,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,almond,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,almond,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,almond,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,almond,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,almond,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,almond,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,coconut,,3.4
espresso,quadruple,Decaffeine,sweet,brown,coconut,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,coconut,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,coconut,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,coconut,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,coconut,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,coconut,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,coconut,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,oat,,3.4
espresso,quadruple,Decaffeine,sweet,brown,oat,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,oat,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,oat,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,oat,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,oat,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,brown,oat,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,brown,oat,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,,,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,fresh,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,evapore,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,saccharin,almond,,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,almond,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,almond,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,almond,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,almond,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,almond,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,almond,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,almond,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,coconut,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,oat,,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,oat,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,oat,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,oat,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,oat,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,oat,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,saccharin,oat,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,saccharin,oat,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,,,3.0
espresso,quadruple,Decaffeine,sweet,stevia,,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,fresh,,3.0
espresso,quadruple,Decaffeine,sweet,stevia,fresh,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,fresh,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,fresh,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,fresh,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,fresh,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,fresh,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,fresh,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,evapore,,3.0
espresso,quadruple,Decaffeine,sweet,stevia,evapore,chocolate syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,evapore,strawberry syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,evapore,caramel syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,evapore,hazelnut syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,evapore,vanilla syrup,3.3
espresso,quadruple,Decaffeine,sweet,stevia,evapore,cinnamon powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,evapore,chocolate powder,3.0
espresso,quadruple,Decaffeine,sweet,stevia,almond,,3.4
espresso,quadruple,Decaffeine,sweet,stevia,almond,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,almond,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,almond,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,almond,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,almond,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,almond,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,almond,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,coconut,,3.4
espresso,quadruple,Decaffeine,sweet,stevia,coconut,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,coconut,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,coconut,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,coconut,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,coconut,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,coconut,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,coconut,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,oat,,3.4
espresso,quadruple,Decaffeine,sweet,stevia,oat,chocolate syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,oat,strawberry syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,oat,caramel syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,oat,hazelnut syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,oat,vanilla syrup,3.7
espresso,quadruple,Decaffeine,sweet,stevia,oat,cinnamon powder,3.4
espresso,quadruple,Decaffeine,sweet,stevia,oat,chocolate powder,3.4
espresso,quadruple,Decaffeine,sweet,honey,,,3.3
espresso,quadruple,Decaffeine,sweet,honey,,chocolate syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,,strawberry syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,,caramel syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,,hazelnut syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,,vanilla syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,,cinnamon powder,3.3
espresso,quadruple,Decaffeine,sweet,honey,,chocolate powder,3.3
espresso,quadruple,Decaffeine,sweet,honey,fresh,,3.3
espresso,quadruple,Decaffeine,sweet,honey,fresh,chocolate syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,fresh,strawberry syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,fresh,caramel syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,fresh,hazelnut syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,fresh,vanilla syrup,3.6
espresso,quadruple,Decaffeine,sweet,honey,fresh,cinnamon powder,3.3
espresso,quadruple,Decaffeine,sweet,honey,fresh,chocolate powder,3.3
espresso,quadruple,Decaffeine,sweet,honey,evapore,,3.3
espresso,quadruple,Decaffeine,sweet,honey,evapore,chocolate syrup,3.6
